verificationKey,scientificName,nameKey,taxonID,kingdom,phylum,class,order,family,genus,species,datasetKey,parentKey,parent,canonicalName,authorship,nameType,rank,taxonomicStatus,acceptedKey,acceptedName,datasetKeys,taxonKeys
2928779,Nicotiana forgetiana Hemsl.,7529875,gbif:2928779,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana forgetiana,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928756,Nicotiana,Nicotiana forgetiana,Hemsl.,SCIENTIFIC,SPECIES,DOUBTFUL,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266940|206104366
2928783,Nicotiana glauca Graham,7529981,gbif:2928783,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana glauca,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928756,Nicotiana,Nicotiana glauca,Graham,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266960|206103626
2928805,Jaltomata procumbens (Cav.) J.L.Gentry,5791930,gbif:2928805,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Jaltomata,Jaltomata procumbens,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928802,Jaltomata,Jaltomata procumbens,(Cav.) J.L.Gentry,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,168400554|206104006
2928809,Lycium chinense Mill.,6525922,gbif:2928809,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,Lycium chinense,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928808,Lycium,Lycium chinense,Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266936|206104158
2928835,Lycium barbarum L.,6524931,gbif:2928835,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,Lycium barbarum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928808,Lycium,Lycium barbarum,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266945|206095203
2928859,Petunia ×atkinsiana D.Don ex Loudon,31967623,gbif:2928859,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Petunia,Petunia atkinsiana,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928858,Petunia,Petunia atkinsiana,D.Don ex Loudon,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266926
2928861,Petunia integrifolia (Hook.) Schinz & Thell.,8472719,gbif:2928861,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Petunia,Petunia integrifolia,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928858,Petunia,Petunia integrifolia,(Hook.) Schinz & Thell.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266962|206103332
2928905,Calibrachoa parviflora (Juss.) D' Arcy,37480188,gbif:2928905,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Calibrachoa,Calibrachoa parviflora,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8254205,Calibrachoa,Calibrachoa parviflora,(Juss.) D' Arcy,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266950|206103207
2928979,Hyoscyamus albus L.,5449168,gbif:2928979,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Hyoscyamus,Hyoscyamus albus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928976,Hyoscyamus,Hyoscyamus albus,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266939|206101789
2929505,Solanum villosum Mill.,10471319,gbif:2929505,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum villosum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum villosum,Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266927|206098196
2929710,Solanum chenopodioides Lam.,10460604,gbif:2929710,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum chenopodioides,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum chenopodioides,Lam.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266948|206099861
2929800,Solanum angustifolium Houst. ex Mill.,37481300,gbif:2929800,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum angustifolium,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum angustifolium,Houst. ex Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266933|206102532
2929847,Solanum aethiopicum L.,10458122,gbif:2929847,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum aethiopicum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum aethiopicum,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266934|206096272
2929892,Solanum elaeagnifolium Cav.,10460648,gbif:2929892,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum elaeagnifolium,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum elaeagnifolium,Cav.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|1738f272-6b5d-4f43-9a92-453a8c5ea50a,141266937|146042211
2930137,Solanum lycopersicum L.,10463714,gbif:2930137,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum lycopersicum,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266965|206095117
2930222,Solanum americanum Mill.,10458773,gbif:2930222,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum americanum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum americanum,Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266949|141266952|206097936
2930262,Solanum tuberosum L.,10471333,gbif:2930262,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum tuberosum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum tuberosum,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266977|206097746
2930805,Solanum sarrachoides Sendtn.,10468407,gbif:2930805,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum sarrachoides,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum sarrachoides,Sendtn.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266955|206095429
2931104,Solanum pseudocapsicum L.,10468482,gbif:2931104,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum pseudocapsicum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum pseudocapsicum,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266929|206103886
2931237,Solanum triflorum Nutt.,10470961,gbif:2931237,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum triflorum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum triflorum,Nutt.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266957|141266974|206099074
2931738,Solanum pimpinellifolium L.,10467873,gbif:2931738,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum pimpinellifolium,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum pimpinellifolium,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266964|206106562
2931914,Solanum viarum Dunal,10471211,gbif:2931914,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum viarum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum viarum,Dunal,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266969
2932011,Solanum carolinense L.,10460203,gbif:2932011,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum carolinense,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum carolinense,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266963|206095918
2932147,Solanum nitidibaccatum Bitter,10466455,gbif:2932147,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum nitidibaccatum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum nitidibaccatum,Bitter,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266943|206095184
2932184,Solanum sisymbriifolium Lam.,10469151,gbif:2932184,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum sisymbriifolium,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum sisymbriifolium,Lam.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266972|206101844
2932501,Solanum pygmaeum Cav.,10466617,gbif:2932501,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum pygmaeum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum pygmaeum,Cav.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266935
2932872,Solanum decipiens Opiz,10461356,gbif:2932872,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum decipiens,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2928997,Solanum,Solanum decipiens,Opiz,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266961
2932905,Salpiglossis sinuata Ruiz & Pav.,10022497,gbif:2932905,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Salpiglossis,Salpiglossis sinuata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8177840,Salpiglossis,Salpiglossis sinuata,Ruiz & Pav.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266930
2932944,Capsicum annuum L.,1969950,gbif:2932944,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2932937,Capsicum,Capsicum annuum,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266942|206098689
2938473,Biserrula pelecinus L.,1484151,gbif:2938473,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Biserrula,Biserrula pelecinus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,6404950,Biserrula,Biserrula pelecinus,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266736
2940408,Cytisophyllum sessilifolium (L.) O.Lang,3262058,gbif:2940408,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cytisophyllum,Cytisophyllum sessilifolium,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7958007,Cytisophyllum,Cytisophyllum sessilifolium,(L.) O.Lang,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266733
2943190,Caragana arborescens Lam.,1987128,gbif:2943190,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Caragana,Caragana arborescens,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7884007,Caragana,Caragana arborescens,Lam.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206105997
2945513,Cladrastis kentukea (Dum.Cours.) Rudd,2558025,gbif:2945513,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cladrastis,Cladrastis kentukea,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2945508,Cladrastis,Cladrastis kentukea,(Dum.Cours.) Rudd,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206104601
2947311,Cicer arietinum L.,2493132,gbif:2947311,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cicer,Cicer arietinum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2947292,Cicer,Cicer arietinum,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266729|206100083
2948921,Cullen americanum (L.) Rydb.,3098072,gbif:2948921,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cullen,Cullen americanum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2948916,Cullen,Cullen americanum,(L.) Rydb.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266821
2949235,Aeschynomene americana L.,280681,gbif:2949235,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,Aeschynomene americana,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2949034,Aeschynomene,Aeschynomene americana,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266738
2949250,Aeschynomene indica L.,281771,gbif:2949250,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,Aeschynomene indica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2949034,Aeschynomene,Aeschynomene indica,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266727
2951968,Ulex minor Roth,11604750,gbif:2951968,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,Ulex minor,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2951953,Ulex,Ulex minor,Roth,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266816|206101318
2951998,Ulex gallii Planch.,11604591,gbif:2951998,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,Ulex gallii,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2951953,Ulex,Ulex gallii,Planch.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266715
2956441,Colutea ×media Willd.,2748627,gbif:2956441,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Colutea,Colutea media,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2956426,Colutea,Colutea media,Willd.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266758
2956442,Colutea orientalis Mill.,2748461,gbif:2956442,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Colutea,Colutea orientalis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2956426,Colutea,Colutea orientalis,Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206104795
2957408,Senna obtusifolia (L.) H.S.Irwin & Barneby,10303245,gbif:2957408,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna obtusifolia,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2956904,Senna,Senna obtusifolia,(L.) H.S.Irwin & Barneby,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141264655|206105214
2957966,Senna occidentalis (L.) Link,10303256,gbif:2957966,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna occidentalis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2956904,Senna,Senna occidentalis,(L.) Link,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264656
2959443,Gleditsia triacanthos L.,4709051,gbif:2959443,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2959442,Gleditsia,Gleditsia triacanthos,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141264654|206103346
2963569,Styphnolobium japonicum (L.) Schott,10865003,gbif:2963569,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Styphnolobium,Styphnolobium japonicum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2963568,Styphnolobium,Styphnolobium japonicum,(L.) Schott,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,168400545|206106128
2963817,Lupinus luteus L.,6504582,gbif:2963817,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,Lupinus luteus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2963774,Lupinus,Lupinus luteus,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266708|206096803
2964025,Lupinus angustifolius L.,6502527,gbif:2964025,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,Lupinus angustifolius,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2963774,Lupinus,Lupinus angustifolius,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266817|206097462
2964167,Lupinus albus L.,6501994,gbif:2964167,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,Lupinus albus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2963774,Lupinus,Lupinus albus,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266667|206104443
2964355,Lupinus polyphyllus Lindl.,6507000,gbif:2964355,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,Lupinus polyphyllus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2963774,Lupinus,Lupinus polyphyllus,Lindl.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1738f272-6b5d-4f43-9a92-453a8c5ea50a,141266690|206096967|146042160
2965209,Medicago murex Willd.,6757520,gbif:2965209,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago murex,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago murex,Willd.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266744
2965221,Medicago laciniata (L.) Mill.,6756933,gbif:2965221,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago laciniata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago laciniata,(L.) Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266657|206101206
2965226,Medicago monantha (C.A.Mey.) Trautv.,6757470,gbif:2965226,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago monantha,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago monantha,(C.A.Mey.) Trautv.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266662|141266791
2965232,Medicago carstiensis Wulfen,6755956,gbif:2965232,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago carstiensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago carstiensis,Wulfen,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266701
2965233,Medicago fischeriana (Ser.) Trautv.,6756423,gbif:2965233,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago fischeriana,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago fischeriana,(Ser.) Trautv.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266801
2965250,Medicago tornata (L.) Mill.,6758574,gbif:2965250,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago tornata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago tornata,(L.) Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266698
2965280,Medicago truncatula Gaertn.,6758637,gbif:2965280,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago truncatula,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago truncatula,Gaertn.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266652|206096769
2965299,Medicago orbicularis (L.) Bartal.,6757778,gbif:2965299,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago orbicularis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago orbicularis,(L.) Bartal.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266726|206105242
2965331,Medicago ×varia Martyn,6758951,gbif:2965331,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago varia,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago varia,Martyn,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266696
2965354,Medicago falcata L.,6756327,gbif:2965354,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago falcata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago falcata,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206100015
2965397,Medicago scutellata (L.) Mill.,6758337,gbif:2965397,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago scutellata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago scutellata,(L.) Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266651|206105929
2965405,Medicago intertexta (L.) Mill.,6756813,gbif:2965405,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago intertexta,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago intertexta,(L.) Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266646
2965419,Medicago praecox DC.,6757312,gbif:2965419,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago praecox,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago praecox,DC.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266774
2965434,Medicago monspeliaca (L.) Trautv.,6757499,gbif:2965434,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago monspeliaca,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago monspeliaca,(L.) Trautv.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266668|206095069
2965438,Medicago rigidula (L.) All.,6757597,gbif:2965438,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago rigidula,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2965200,Medicago,Medicago rigidula,(L.) All.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266666
