key,scientificName,datasetKey,taxonID,nameType,issues,valid_distribution,bb_key,bb_scientificName,bb_species,bb_genus,bb_family,bb_order,bb_class,bb_phylum,bb_kingdom,bb_rank,bb_speciesKey,bb_taxonomicStatus,bb_acceptedKey,bb_acceptedName
141265076,Centaurea x nemenyiana J. Wagner,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f8b8b0f195bf7ba932cd329d62eaf7cb,SCIENTIFIC,RANK_INVALID,TRUE,4250826,Centaurea nemenyiana J.Wagner,Centaurea nemenyiana,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,4250826,ACCEPTED,,
141265077,Artemisia sieversiana Ehrh.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f8d955802704dac833d756340a3342b0,SCIENTIFIC,,TRUE,7807853,Artemisia sieversiana Ehrh.,Artemisia sieversiana,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3121562,SYNONYM,3121562,Artemisia sieversiana Ehrh. ex Willd.
141265078,Centaurea macrocephala Willd.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e5affade018afb0aec0ad63c36a9d561,SCIENTIFIC,,TRUE,3129064,Centaurea macrocephala Puschk. ex Willd.,Centaurea macrocephala,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3129064,ACCEPTED,,
141265079,Anaphalis margaritacea (L.) Benth.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e2df4946ec9ce06c049209fcb2b7e0d1,SCIENTIFIC,,TRUE,4926336,Anaphalis margaritacea Benth. & Hook.f.,Anaphalis margaritacea,Anaphalis,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,4926336,ACCEPTED,,
141265080,Ageratina altissima (L.) King & Robinson,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e2ec379ebfdca94e1d6a3d7efb7c3b98,SCIENTIFIC,,TRUE,5400552,Ageratina altissima (L.) R.M.King & H.Rob.,Ageratina altissima,Ageratina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5400552,ACCEPTED,,
141265081,Matricaria recutita L. var. coronata (J. Gay ex Boiss.) Fertig,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e1a3c0b088c3319e2fe0267701b623da,SCIENTIFIC,,TRUE,8258539,Matricaria recutita var. coronata (J.Gay ex Boiss.) I.Gruenberg-Fertig,Matricaria chamomilla,Matricaria,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,8370958,SYNONYM,8370958,Matricaria chamomilla L.
141265082,Acanthospermum hispidum DC.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e19b4e8522b66ca2e73c47a450e7db55,SCIENTIFIC,,TRUE,3100375,Acanthospermum hispidum DC.,Acanthospermum hispidum,Acanthospermum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3100375,ACCEPTED,,
141265083,Leucanthemum x superbum (Bergm. ex J. Ingram) D.H. Kent,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:dfcddd54e6e3c99089a37320932c6446,SCIENTIFIC,RANK_INVALID,TRUE,5401007,Leucanthemum superbum (Bergmans ex J.Ingram) D.H.Kent,Leucanthemum superbum,Leucanthemum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5401007,ACCEPTED,,
141265084,Symphyotrichum subulatum (Michaux) Nesom,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:de6b3eced8dd16d38158f0450046eea9,SCIENTIFIC,,TRUE,3094253,Symphyotrichum subulatum (Michx.) G.L.Nesom,Symphyotrichum subulatum,Symphyotrichum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3094253,ACCEPTED,,
141265085,Acmella oleracea (L.) R.K.Jansen,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:dc6c1a359facd6190f7be3167049f052,SCIENTIFIC,,TRUE,5386764,Acmella oleracea (L.) R.K.Jansen,Acmella oleracea,Acmella,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5386764,ACCEPTED,,
141265086,Cyclachaena xanthiifolia (Nutt.) Fresen.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:db118839f57a3122bb15c967ed1d8e45,SCIENTIFIC,,TRUE,3141890,Cyclachaena xanthiifolia Fresen.,Cyclachaena xanthiifolia,Cyclachaena,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3141890,ACCEPTED,,
141265087,Pilosella x duplex (Peter) Holub,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d98d113548a4a21a0f0fec69f932290c,SCIENTIFIC,RANK_INVALID,TRUE,3134993,Pilosella duplex (Peter) J.Holub,Pilosella prussica,Pilosella,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,9321334,SYNONYM,9321334,Pilosella prussica (Nägeli & Peter) Soják
141265088,Sonchus tenerrimus L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f235cd33a70ea73849ab568e9f662641,SCIENTIFIC,,TRUE,3105768,Sonchus tenerrimus L.,Sonchus tenerrimus,Sonchus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3105768,ACCEPTED,,
141265089,Artemisia abrotanum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f2a4378a649b44dcb4739780db6e6b9e,SCIENTIFIC,,TRUE,8042568,Artemisia abrotanum L.,Artemisia abrotanum,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8042568,ACCEPTED,,
141265090,Artemisia campestris L. subsp. maritima Arcang.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f002df1dd278f4d0da2168d52ba98224,SCIENTIFIC,,TRUE,6077549,Artemisia campestris subsp. maritima (DC.) Arcang.,Artemisia campestris,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,3121461,ACCEPTED,,
141265091,Pilosella caespitosa (Dum.) P.D. Sell & C. West,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ebe22da5cb884b2993b3737e5bb7d8c7,SCIENTIFIC,,TRUE,3123663,Pilosella caespitosa (Dumort.) P.D.Sell & C.West,Pilosella caespitosa,Pilosella,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3123663,ACCEPTED,,
141265092,Bidens vulgata E. Greene,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ec39b92056769f46b88deed4dd544c3e,SCIENTIFIC,,TRUE,5391810,Bidens vulgata Greene,Bidens vulgata,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5391810,ACCEPTED,,
141265093,Centaurea melitensis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e9b29b2fc78bd1e8d15626bd3b1637a6,SCIENTIFIC,,TRUE,3128091,Centaurea melitensis L.,Centaurea melitensis,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3128091,ACCEPTED,,
141265094,Cladanthus mixtus (L.) Chevall.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e87a8c490f5c10c4751301aa804b8682,SCIENTIFIC,,TRUE,3110767,Cladanthus mixtus (L.) Chevall.,Cladanthus mixtus,Cladanthus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3110767,ACCEPTED,,
141265095,Echinops banaticus Rochel ex Schrad.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e91ce836115880cb39c78a49e83ffcac,SCIENTIFIC,,TRUE,5392859,Echinops bannaticus Rochel ex Schrad.,Echinops bannaticus,Echinops,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5392859,ACCEPTED,,
141265096,Leucanthemella serotina (L.) Tzvelev,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e7fc77ccd3ea8f4a44333b3cb049f67e,SCIENTIFIC,,TRUE,3088405,Leucanthemella serotina (L.) Tzvelev,Leucanthemella serotina,Leucanthemella,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3088405,ACCEPTED,,
141265097,Cichorium pumilum Jacq.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:caef4aa715c556634e822301eb9795f7,SCIENTIFIC,,TRUE,5392270,Cichorium pumilum Jacq.,Cichorium pumilum,Cichorium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5392270,ACCEPTED,,
141265098,Inula hirta L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c752580e8290e717cc08737cad9e33aa,SCIENTIFIC,,TRUE,3148392,Inula hirta L.,Inula hirta,Inula,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3148392,ACCEPTED,,
141265099,Bidens frondosa L. var. anomala Porter ex Fernald,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c67842ee25364b45ab4958f8ad5c74e8,SCIENTIFIC,,TRUE,5700912,Bidens frondosa var. anomala Porter ex Fern.,Bidens frondosa,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,5392174,SYNONYM,5392174,Bidens frondosa L.
141265100,Eclipta prostrata (L.) L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c67023e4c26d89c24a6deab0e026da7a,SCIENTIFIC,,TRUE,5384950,Eclipta prostrata (L.) L.,Eclipta alba,Eclipta,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5384955,SYNONYM,5384955,Eclipta alba Hassk.
141265101,Verbesina encelioides (Cav.) Benth. & Hook. f. ex A. Gray,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c894020d51f59f32df469205b9211c00,SCIENTIFIC,,TRUE,3147913,Verbesina encelioides (Cav.) A.Gray,Verbesina encelioides,Verbesina,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3147913,ACCEPTED,,
141265102,Athanasia trifurcata L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c8958b87fc98ee9732c71f2e5110e270,SCIENTIFIC,,TRUE,3114343,Athanasia trifurcata L.,Athanasia trifurcata,Athanasia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3114343,ACCEPTED,,
141265103,Galinsoga parviflora Cav.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c4b0a0e31371223dfdc0e5c0b3502ce3,SCIENTIFIC,,TRUE,3132570,Galinsoga parviflora Cav.,Galinsoga parviflora,Galinsoga,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3132570,ACCEPTED,,
141265104,Solidago canadensis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c51c039727f105136fd60ced69f5b74d,SCIENTIFIC,,TRUE,5389029,Solidago canadensis L.,Solidago canadensis,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5389029,ACCEPTED,,
141265105,Cotula coronopifolia L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c32e341bda8a1f27e470a9f694568eed,SCIENTIFIC,,TRUE,3112110,Cotula coronopifolia L.,Cotula coronopifolia,Cotula,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3112110,ACCEPTED,,
141265106,Xanthium orientale L. s.l.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c535af82e0a846bcdd8e06fb26f0b2e6,SCIENTIFIC,,TRUE,3089146,Xanthium orientale L.,Xanthium orientale,Xanthium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3089146,ACCEPTED,,
141265107,Bidens frondosa L. var. frondosa,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c0994f2c057216371e974287f12fa356,SCIENTIFIC,,TRUE,7872129,Bidens frondosa var. frondosa,Bidens frondosa,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,5392174,SYNONYM,5392174,Bidens frondosa L.
141265108,Centaurea x extranea Beck,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c02ef07c1a6a383a4326d76fb9a79384,SCIENTIFIC,RANK_INVALID,TRUE,8173637,Centaurea ×extranea Beck,Centaurea jacea x nigrescens,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,9671002,SYNONYM,9671002,Centaurea jacea x nigrescens
141265109,Calotis hispidula F. Muell.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c27a60bf7820a9622d8aba799ccef532,SCIENTIFIC,,TRUE,3098176,Calotis hispidula (F.Muell.) F.Muell.,Calotis hispidula,Calotis,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3098176,ACCEPTED,,
141265110,Centipeda minima (L.) A. Braun & Aschers.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c17c3541a34cc9f3ed550ae54b6a3833,SCIENTIFIC,,TRUE,5391292,Centipeda minima A.Braun & Asch.,Centipeda minima,Centipeda,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5391292,ACCEPTED,,
141265111,Erigeron philadelphicus L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d6e2645999a29e1134f264fa1d9d0475,SCIENTIFIC,,TRUE,3119285,Erigeron philadelphicus L.,Erigeron philadelphicus,Erigeron,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3119285,ACCEPTED,,
141265112,Hieracium amplexicaule L. subsp. speluncarum (Arv.-Touv.) Zahn,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d9189ab34a0cbb962abac803243fe1ba,SCIENTIFIC,,TRUE,6078423,Hieracium amplexicaule subsp. speluncarum (Arv.-Touv.) Zahn,Hieracium amplexicaule,Hieracium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,7565783,HOMOTYPIC_SYNONYM,6295486,Hieracium amplexicaule subsp. spelaeum (Arv.-Touv.) Zahn
141265113,Symphyotrichum lateriflorum (L.) Á. & D. Löve,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d36134da2e5a03b4ea917685da00ed40,SCIENTIFIC,,TRUE,7832723,Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve,Symphyotrichum lateriflorum,Symphyotrichum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7832723,ACCEPTED,,
141265114,Chondrilla juncea L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d4a1d02bae63cf8f8e1f9c8155a9da06,SCIENTIFIC,,TRUE,8537667,Chondrilla juncea L.,Chondrilla juncea,Chondrilla,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8537667,ACCEPTED,,
141265115,Matricaria discoidea DC.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d4f1851d9690282651e2be44b0bd7963,SCIENTIFIC,,TRUE,3103791,Matricaria discoidea DC.,Matricaria discoidea,Matricaria,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3103791,ACCEPTED,,
141265116,Erigeron annuus (L.) Desf. s.l.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d165a2782a185f65a7968593d00e59f2,SCIENTIFIC,,TRUE,8392258,Erigeron annuus (L.) Desf.,Erigeron annuus,Erigeron,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8392258,DOUBTFUL,,
141265117,Pilosella bauhini (Schult. ex Besser) Arv.-Touv.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d0cc9b9ccb7ba4d1ba7feca4dc5ca7d8,SCIENTIFIC,,TRUE,6300805,Pilosella bauhinii (Bess.) Arv.-Touv.,Pilosella piloselloides,Pilosella,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8288930,HOMOTYPIC_SYNONYM,4230975,Pilosella piloselloides subsp. bauhinii (Schult.) S.Bräut. & Greuter
141265118,Carduus x theriotii Rouy,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d20955fe87534b393d123f09946d3023,SCIENTIFIC,RANK_INVALID,TRUE,4211074,"Carduus theriotii Rouy, 1905",Carduus cyrneus,Carduus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3114588,SYNONYM,3114588,Carduus cyrneus Schlüssel & Jeanm.
141265119,Argyranthemum frutescens (L.) Sch. Bip.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d1b7eadd450dbb1737a4b8909841cb14,SCIENTIFIC,,TRUE,3104491,Argyranthemum frutescens Sch.Bip.,Argyranthemum frutescens,Argyranthemum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3104491,ACCEPTED,,
141265120,Centaurea orientalis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:cc96b5064fdda23f7081878fc58b4df0,SCIENTIFIC,,TRUE,3128007,Centaurea orientalis L.,Centaurea orientalis,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3128007,ACCEPTED,,
141265121,Rudbeckia hirta L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ce78407c9f39315e996e9b250ec27255,SCIENTIFIC,,TRUE,3114225,Rudbeckia hirta L.,Rudbeckia hirta,Rudbeckia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3114225,ACCEPTED,,
141265122,Senecio inaequidens DC.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b2a6b9e65d82667b67a6bc984326c2bf,SCIENTIFIC,,TRUE,3109086,Senecio inaequidens DC.,Senecio inaequidens,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3109086,ACCEPTED,,
141265123,Achillea ageratum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b31d0be12619473875cbb62049bb8941,SCIENTIFIC,,TRUE,3120391,Achillea ageratum L.,Achillea ageratum,Achillea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3120391,ACCEPTED,,
141265124,Rudbeckia amplexicaulis Vahl,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b20f026035549d4bf1ad36d4725c28d5,SCIENTIFIC,,TRUE,4255472,Rudbeckia amplexicaulis Vahl,Rudbeckia amplexicaulis,Rudbeckia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,4255472,ACCEPTED,,
141265125,Iva annua L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b233834de2fcf0c3dfaed7d2cbd369dc,SCIENTIFIC,,TRUE,5402627,Iva annua L.,Iva annua,Iva,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5402627,ACCEPTED,,
141265126,Helianthus petiolaris Nutt.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b3da3d32075aad5425ec486b7ab21947,SCIENTIFIC,,TRUE,3119225,Helianthus petiolaris Nutt.,Helianthus petiolaris,Helianthus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3119225,ACCEPTED,,
141265127,Tagetes patula L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b3d8eda83a2b1d425956e531eb40b9a4,SCIENTIFIC,,TRUE,3088492,Tagetes patula L.,Tagetes erecta,Tagetes,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3088488,SYNONYM,3088488,Tagetes erecta L.
141265128,Cotula anthemoides L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b671e1db752da5bcddb6b47f36ef01ed,SCIENTIFIC,,TRUE,3112123,Cotula anthemoides L.,Cotula anthemoides,Cotula,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3112123,ACCEPTED,,
141265129,Erigeron x flahaultianus Thell.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b52a3b4f3033344af9bf3a53a0d8f5d9,SCIENTIFIC,RANK_INVALID,TRUE,4217250,Erigeron flahaultianus Thell.,Erigeron flahaultianus,Erigeron,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,4217250,ACCEPTED,,
141265130,Erigeron bonariensis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b66fb338de219e428418f780c83f04c4,SCIENTIFIC,,TRUE,3146717,Erigeron bonariensis L.,Erigeron bonariensis,Erigeron,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3146717,ACCEPTED,,
141265131,Centaurea diluta Ait.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b5d787e20cb407bcf85090d3973a1886,SCIENTIFIC,,TRUE,3129010,Centaurea diluta Aiton,Centaurea diluta,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3129010,ACCEPTED,,
141265132,Carduus nutans L. subsp. leiophyllus (Petrovič) Arènes,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b8722e588573a283cf5087ea3c7e4297,SCIENTIFIC,,TRUE,9448191,Carduus nutans subsp. leiophyllus (Petrovic) Arènes,Carduus nutans,Carduus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,8185959,ACCEPTED,,
141265132,Carduus nutans L. subsp. leiophyllus (Petrovič) Arènes,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b8722e588573a283cf5087ea3c7e4297,SCIENTIFIC,,TRUE,9448191,Carduus nutans subsp. leiophyllus (Petrovic) Arènes,Carduus nutans,Carduus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,8185959,ACCEPTED,,
141265133,Vernonia fasciculata Michx.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b8d40bbdc86312fd9b0f0bcf499d6183,SCIENTIFIC,,TRUE,5397564,Vernonia fasciculata Michx.,Vernonia fasciculata,Vernonia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5397564,ACCEPTED,,
141265134,Guizotia abyssinica (L. f.) Cass.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b8b6690b335e6990184e68b3a982ddb8,SCIENTIFIC,,TRUE,8584304,Guizotia abyssinica Cass.,Guizotia abyssinica,Guizotia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8584304,ACCEPTED,,
141265135,Carduus vivariensis Jord.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ba45e5aa3d2c23e075b42d893a419341,SCIENTIFIC,,TRUE,4210773,Carduus vivariensis Jord.,Carduus vivariensis,Carduus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,4210773,ACCEPTED,,
141265136,Crepis foetida L. subsp. rhoeadifolia (Bieb.) Čelak.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b9aaac58cf39e12098be3d82144df650,SCIENTIFIC,,TRUE,5831060,Crepis foetida subsp. rhoeadifolia (M.Bieb.) Celak.,Crepis foetida,Crepis,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,5403470,ACCEPTED,,
141265137,Ambrosia psilostachya DC.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b94707377a87aafa1e7e9a7d8fd9ba64,SCIENTIFIC,,TRUE,3110686,Ambrosia psilostachya DC.,Ambrosia psilostachya,Ambrosia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3110686,ACCEPTED,,
141265138,Felicia tenella (L.) Nees,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:bbe3e1e0d90e6a6f732f1c5201c847c6,SCIENTIFIC,,TRUE,5401239,Felicia tenella Nees,Felicia tenella,Felicia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5401239,ACCEPTED,,
141265139,Calendula arvensis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:bb0f5f4ec82abc3d7085487b73a5a0a3,SCIENTIFIC,,TRUE,9182765,Calendula arvensis L.,Calendula arvensis,Calendula,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,9182765,ACCEPTED,,
141265140,Helichrysum italicum (Roth) G. Don,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:bae2d614545a9920247335302f57eeff,SCIENTIFIC,,TRUE,3131614,Helichrysum italicum (Roth) G.Don,Helichrysum italicum,Helichrysum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3131614,ACCEPTED,,
141265141,Facelis retusa (Lam.) Schultz-Bip.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:bcad7d8be3989674d8e6c564e883cc9d,SCIENTIFIC,,TRUE,3110293,Facelis retusa (Lam.) Sch.Bip.,Facelis retusa,Facelis,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3110293,ACCEPTED,,
141265142,Cynara cardunculus L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:bf08b5269373a36026d06f387e1b2bae,SCIENTIFIC,,TRUE,3112364,Cynara cardunculus L.,Cynara cardunculus,Cynara,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3112364,ACCEPTED,,
141265143,Notobasis syriaca (L.) Cass.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:be24767a48d3526fb33c8b76966bc904,SCIENTIFIC,,TRUE,3122323,Notobasis syriaca Cass.,Notobasis syriaca,Notobasis,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3122323,ACCEPTED,,
