key,scientificName,canonicalName,authorship,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,parentKey,parent,acceptedKey,accepted,source
3963118,Melilotus macrostachys Pomel,Melilotus macrostachys,Pomel,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus infestus,4924408,Melilotus,2971033,Melilotus infestus Guss.,gbif synonym
3962906,Melilotus rigidus Pomel,Melilotus rigidus,Pomel,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus infestus,4924408,Melilotus,2971033,Melilotus infestus Guss.,gbif synonym
2971102,Melilotus sulcatus subsp. infestus (Guss.) Bonnier & Layens,Melilotus sulcatus infestus,(Guss.) Bonnier & Layens,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus infestus,4924408,Melilotus,2971033,Melilotus infestus Guss.,gbif synonym
3975824,Sertula infesta (Guss.) Kuntze,Sertula infesta,(Guss.) Kuntze,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus infestus,4924408,Melilotus,2971033,Melilotus infestus Guss.,gbif synonym
9574270,Trigonella infesta (Guss.) Coulot & Rabaute,Trigonella infesta,(Guss.) Coulot & Rabaute,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus infestus,4924408,Melilotus,2971033,Melilotus infestus Guss.,gbif synonym
2971040,Melilotus abyssinicus Baker,Melilotus abyssinicus,Baker,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
3963442,Melilotus barcinonensis Sennen,Melilotus barcinonensis,Sennen,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
3963368,Melilotus collinus Guss.,Melilotus collinus,Guss.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
9486618,Melilotus elegans Salzm.,Melilotus elegans,Salzm.,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
12096568,Melilotus elegans var. barcinonensis (Sennen & Pau) P.Monts.,Melilotus elegans barcinonensis,(Sennen & Pau) P.Monts.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
11379797,Melilotus elegans var. lippoldianus (Lowe) Menezes,Melilotus elegans lippoldianus,(Lowe) Menezes,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
2971039,Melilotus lippoldianus Lowe,Melilotus lippoldianus,Lowe,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
3962969,Melilotus pertusianus Gennari,Melilotus pertusianus,Gennari,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
3975829,Sertula elegans (Salzm. ex Ser.) Kuntze,Sertula elegans,(Salzm. ex Ser.) Kuntze,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
7982920,Trigonella elegans (Salzm. ex Ser.) Coulot & Rabaute,Trigonella elegans,(Salzm. ex Ser.) Coulot & Rabaute,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus elegans,4924408,Melilotus,2971036,Melilotus elegans Salzm. ex Ser.,gbif synonym
8173821,Medicago ruthenica (Ser.) E.H.L.Krause,Medicago ruthenica,(Ser.) E.H.L.Krause,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
8569913,Melilotus integerrimus Steven,Melilotus integerrimus,Steven,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
3963224,Melilotus integerrimus Steven ex Trautv.,Melilotus integerrimus,Steven ex Trautv.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
8500120,Melilotus laxus Steven,Melilotus laxus,Steven,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
3963186,Melilotus laxus Steven ex Trautv.,Melilotus laxus,Steven ex Trautv.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
8628606,Melilotus micranthus Willd.,Melilotus micranthus,Willd.,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
3963069,Melilotus micranthus Willd. ex Steven,Melilotus micranthus,Willd. ex Steven,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
2971073,Melilotus ruthenicus Ser.,Melilotus ruthenicus,Ser.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
2971071,Melilotus volgicus Poir.,Melilotus volgicus,Poir.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
3975792,Sertula ruthenica (Ser.) Kuntze,Sertula ruthenica,(Ser.) Kuntze,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
5633180,Trifolium melilotus-ruthenicum M.Bieb.,Trifolium melilotus-ruthenicum,M.Bieb.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
5358576,Trifolium ruthenicum M.Bieb.,Trifolium ruthenicum,M.Bieb.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
9927173,Trigonella wolgica (Poir.) Coulot & Rabaute,Trigonella wolgica,(Poir.) Coulot & Rabaute,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus wolgicus,4924408,Melilotus,2971068,Melilotus wolgicus Poir.,gbif synonym
3966958,Medicago alba E.H.L.Krause,Medicago alba,E.H.L.Krause,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
7907856,Melilotus albus Desr.,Melilotus albus,Desr.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
7275192,Melilotus albus f. albus,Melilotus albus albus,,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
10902277,Melilotus albus f. prolifer Dore,Melilotus albus prolifer,Dore,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
2971098,Melilotus albus var. annua Coe,Melilotus albus annua,Coe,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
4272030,Melilotus albus var. annuus H.S.Coe,Melilotus albus annuus,H.S.Coe,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
9463374,Melilotus albus var. argutus (Rchb.) Rouy,Melilotus albus argutus,(Rchb.) Rouy,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
11384446,Melilotus albus var. macrocarpus Rupr.,Melilotus albus macrocarpus,Rupr.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
3963485,Melilotus angulatus Trautv.,Melilotus angulatus,Trautv.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
8705170,Melilotus arboreus Castagne,Melilotus arboreus,Castagne,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
7526559,Melilotus arboreus Castagne ex Ser.,Melilotus arboreus,Castagne ex Ser.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
2971100,Melilotus argutus Rchb.,Melilotus argutus,Rchb.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
7473004,Melilotus giganteus Trautv.,Melilotus giganteus,Trautv.,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
7454719,Melilotus kotschyi O.E.Schulz,Melilotus kotschyi,O.E.Schulz,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
11046961,Melilotus leucanthus W.D.J.Koch,Melilotus leucanthus,W.D.J.Koch,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
2971096,Melilotus leucanthus W.D.J.Koch ex DC.,Melilotus leucanthus,W.D.J.Koch ex DC.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
10999223,Melilotus melanospermus Besser,Melilotus melanospermus,Besser,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
2971097,Melilotus melanospermus Besser ex Ser.,Melilotus melanospermus,Besser ex Ser.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
2971052,Melilotus officinalis subsp. albus (Medik.) H.Ohashi & Tateishi,Melilotus officinalis albus,(Medik.) H.Ohashi & Tateishi,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
11382607,Melilotus officinalis var. albus Mérat,Melilotus officinalis albus,Mérat,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
11404743,Melilotus officinalis var. vulgaris (Willd.) Wahlenb.,Melilotus officinalis vulgaris,(Willd.) Wahlenb.,VARIETY,PROPARTE_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
8327622,Melilotus rugulosus Trautv.,Melilotus rugulosus,Trautv.,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
3962812,Melilotus strictus Trautv.,Melilotus strictus,Trautv.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
3962796,Melilotus tenellus Wallr.,Melilotus tenellus,Wallr.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
3962780,Melilotus urbanii O.E.Schulz,Melilotus urbanii,O.E.Schulz,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
2971099,Melilotus vulgaris Willd.,Melilotus vulgaris,Willd.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
11387525,Melilotus vulgaris var. gigantea Gaudin,Melilotus vulgaris gigantea,Gaudin,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
11379566,Melilotus vulgaris var. minor Gaudin,Melilotus vulgaris minor,Gaudin,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
3907328,Sertula alba (Medik.) Kuntze,Sertula alba,(Medik.) Kuntze,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
7386731,Sertula alba Lunell,Sertula alba,Lunell,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
7449934,Trifolium album (Medik.) Loisel.,Trifolium album,(Medik.) Loisel.,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
9616092,Trifolium melilotus Georgi,Trifolium melilotus,Georgi,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
8446447,Trifolium vulgare Gueldenst.,Trifolium vulgare,Gueldenst.,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
5632467,Trifolium vulgare Gueldenst. ex Ledeb.,Trifolium vulgare,Gueldenst. ex Ledeb.,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
9616723,Trigonella alba (Medik.) Coulot & Rabaute,Trigonella alba,(Medik.) Coulot & Rabaute,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,4924408,Melilotus,2971095,Melilotus albus Medik.,gbif synonym
3965508,Medicago sulcata (Desf.) E.H.L.Krause,Medicago sulcata,(Desf.) E.H.L.Krause,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
10953851,Melilotus compactus Salzm.,Melilotus compactus,Salzm.,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
2971114,Melilotus compactus Salzm. ex Guss.,Melilotus compactus,Salzm. ex Guss.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
8150135,"Melilotus fabrei Sennen, 1902",Melilotus fabrei,"Sennen, 1902",SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
7860756,"Melilotus foucaudii Sennen, 1902",Melilotus foucaudii,"Sennen, 1902",SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
3963235,Melilotus indicus var. prostratus P.Palau,Melilotus indicus prostratus,P.Palau,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
3963192,Melilotus laevis Moench,Melilotus laevis,Moench,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
3963154,Melilotus longifolius Ten.,Melilotus longifolius,Ten.,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
11404541,Melilotus sulcatus f. angustifolius O.E.Schulz,Melilotus sulcatus angustifolius,O.E.Schulz,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
11408163,Melilotus sulcatus f. diffusus O.E.Schulz,Melilotus sulcatus diffusus,O.E.Schulz,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
11402348,Melilotus sulcatus f. humilis Rouy,Melilotus sulcatus humilis,Rouy,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
11393404,Melilotus sulcatus f. latifolius (Willk.) O.E.Schulz,Melilotus sulcatus latifolius,(Willk.) O.E.Schulz,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
11391937,Melilotus sulcatus f. simplex O.E.Schulz,Melilotus sulcatus simplex,O.E.Schulz,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
2971115,Melilotus sulcatus subsp. aschersonii (O.E.Schulz) P.Fourn.,Melilotus sulcatus aschersonii,(O.E.Schulz) P.Fourn.,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
12120298,Melilotus sulcatus subsp. brachystachys Maire,Melilotus sulcatus brachystachys,Maire,SUBSPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
12134814,Melilotus sulcatus subsp. brachystachys Maire ex Quézel & Santa,Melilotus sulcatus brachystachys,Maire ex Quézel & Santa,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
9413784,Melilotus sulcatus var. angustifolius Lange,Melilotus sulcatus angustifolius,Lange,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
11396618,Melilotus sulcatus var. compactus (Salzm. ex Guss.) Coss.,Melilotus sulcatus compactus,(Salzm. ex Guss.) Coss.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
9353296,Melilotus sulcatus var. latifolius Lange,Melilotus sulcatus latifolius,Lange,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
11389933,Melilotus sulcatus var. latifolius Willk.,Melilotus sulcatus latifolius,Willk.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
11404294,Melilotus sulcatus var. libanoticus Ser.,Melilotus sulcatus libanoticus,Ser.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
9238847,Melilotus sulcatus var. longiracemosus Rouy,Melilotus sulcatus longiracemosus,Rouy,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
9265525,Melilotus sulcatus var. major Cambess.,Melilotus sulcatus major,Cambess.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
9533325,Melilotus sulcatus var. mauritanicus Rouy,Melilotus sulcatus mauritanicus,Rouy,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
11395154,Melilotus sulcatus var. procerior Guss.,Melilotus sulcatus procerior,Guss.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
3975779,Sertula sulcata (Desf.) Kuntze,Sertula sulcata,(Desf.) Kuntze,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
7638493,Trifolium mauritanicum Willd.,Trifolium mauritanicum,Willd.,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
9297521,Trigonella sulcata (Desf.) Coulot & Rabaute,Trigonella sulcata,(Desf.) Coulot & Rabaute,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus sulcatus,4924408,Melilotus,2971112,Melilotus sulcatus Desf.,gbif synonym
