taxonKey,locationId,locality,country,status,temporal,establishmentMeans,source
146042219,WGSRPD:GRB,Great Britain,GB,PRESENT,1853/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042219,ISO_3166-2:NL,The Netherlands,NL,PRESENT,1875/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042221,ISO_3166-2:BE,Belgium,BE,PRESENT,1999/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://www.daf.qld.gov.au/__data/assets/pdf_file/0004/67819/IPA-Dense-Waterweed-Risk-Assessment.pdf
146042221,ISO_3166-2:FR,France,FR,PRESENT,1919/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://www.daf.qld.gov.au/__data/assets/pdf_file/0004/67819/IPA-Dense-Waterweed-Risk-Assessment.pdf
146042221,WGSRPD:GRB,Great Britain,GB,PRESENT,1950/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://www.daf.qld.gov.au/__data/assets/pdf_file/0004/67819/IPA-Dense-Waterweed-Risk-Assessment.pdf
146042221,ISO_3166-2:NL,The Netherlands,NL,PRESENT,1944/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://www.daf.qld.gov.au/__data/assets/pdf_file/0004/67819/IPA-Dense-Waterweed-Risk-Assessment.pdf
146042223,ISO_3166-2:BE,Belgium,BE,PRESENT,2006/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nederlandsesoorten.nl
146042223,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nederlandsesoorten.nl
146042223,WGSRPD:GRB,Great Britain,GB,PRESENT,1901/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nederlandsesoorten.nl
146042223,ISO_3166-2:NL,The Netherlands,NL,PRESENT,2003/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nederlandsesoorten.nl
146042225,ISO_3166-2:BE,Belgium,BE,PRESENT,1882/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042225,ISO_3166-2:FR,France,FR,PRESENT,1939/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042225,WGSRPD:GRB,Great Britain,GB,PRESENT,1825/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042225,ISO_3166-2:NL,The Netherlands,NL,PRESENT,1849/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042227,ISO_3166-2:BE,Belgium,BE,PRESENT,1952/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042227,ISO_3166-2:FR,France,FR,PRESENT,1961/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042227,WGSRPD:GRB,Great Britain,GB,PRESENT,1891/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042227,ISO_3166-2:NL,The Netherlands,NL,PRESENT,1915/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042229,ISO_3166-2:BE,Belgium,BE,PRESENT,1908/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042229,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042229,WGSRPD:GRB,Great Britain,GB,PRESENT,1901/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042231,ISO_3166-2:BE,Belgium,BE,PRESENT,1882/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042231,ISO_3166-2:FR,France,FR,PRESENT,1981/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042231,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042233,ISO_3166-2:BE,Belgium,BE,PRESENT,1924/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x
146042233,ISO_3166-2:FR,France,FR,PRESENT,1683/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x
146042233,WGSRPD:GRB,Great Britain,GB,PRESENT,1924/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x
146042233,ISO_3166-2:NL,The Netherlands,NL,PRESENT,2003/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x
146042235,ISO_3166-2:BE,Belgium,BE,PRESENT,1939/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en
146042235,ISO_3166-2:FR,France,FR,PRESENT,1973/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en
146042235,WGSRPD:GRB,Great Britain,GB,PRESENT,1966/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en
146042235,ISO_3166-2:NL,The Netherlands,NL,PRESENT,1941/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en
146042236,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042236,WGSRPD:GRB,Great Britain,GB,PRESENT,1977/2017,INTRODUCED,https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042237,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29
146042237,ISO_3166-2:FR,France,FR,PRESENT,1894/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29
146042237,WGSRPD:GRB,Great Britain,GB,PRESENT,1892/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29
146042237,ISO_3166-2:NL,The Netherlands,NL,PRESENT,1924/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29
146042239,ISO_3166-2:BE,Belgium,BE,PRESENT,1995/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042239,ISO_3166-2:FR,France,FR,PRESENT,1899/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042239,WGSRPD:GRB,Great Britain,GB,PRESENT,1937/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf
146042240,ISO_3166-2:BE,Belgium,BE,PRESENT,1971/2017,INTRODUCED,http://www.europe-aliens.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042240,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,http://www.europe-aliens.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042240,WGSRPD:GRB,Great Britain,GB,PRESENT,1900/2017,INTRODUCED,http://www.europe-aliens.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042240,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,http://www.europe-aliens.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042243,ISO_3166-2:BE,Belgium,BE,PRESENT,1958/2017,INTRODUCED,http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042243,ISO_3166-2:FR,France,FR,PRESENT,1834/2017,INTRODUCED,http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042243,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042243,ISO_3166-2:NL,The Netherlands,NL,PRESENT,1901/2017,INTRODUCED,http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl
146042244,ISO_3166-2:BE,Belgium,BE,PRESENT,1980/2017,INTRODUCED,http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042244,ISO_3166-2:FR,France,FR,PRESENT,1980/2017,INTRODUCED,http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042244,WGSRPD:GRB,Great Britain,GB,PRESENT,1776/2017,INTRODUCED,http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042244,ISO_3166-2:NL,The Netherlands,NL,PRESENT,1969/2017,INTRODUCED,http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf
146042246,ISO_3166-2:BE,Belgium,BE,PRESENT,1982/2017,INTRODUCED,http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.q-bank.eu/Plants | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en
