taxonID,description,type,language,source
https://www.gbif.org/species/1422818,Asia,native range,en,"https://www.gbif.org/species/164301168: Pseudagrion microcephalum Rambur, 1842 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1423286,Africa,native range,en,"https://www.gbif.org/species/164301170: Ischnura senegalensis Rambur, 1842 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1423286,Asia,native range,en,"https://www.gbif.org/species/164301170: Ischnura senegalensis Rambur, 1842 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1450317,Asia,native range,en,"https://www.gbif.org/species/181971942: Telmatogeton japonicus Tokunaga, 1933 in Soors J, Van de Meutter F, Van Ryckeghem G, Adriaens T, Reyserhove L, Govaert S (2025). Checklist of alien species in the Scheldt estuary in Flanders, Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/8zq9s4"
https://www.gbif.org/species/1651430,Asia,native range,en,"https://www.gbif.org/species/164301104: Aedes albopictus Skuse in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1652150,Asia,native range,en,"https://www.gbif.org/species/164301105: Aedes koreicus (Edwards, 1917) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1652212,Asia,native range,en,"https://www.gbif.org/species/164301106: Aedes japonicus (Theobald, 1901) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1690276,Southern Europe,native range,en,"https://www.gbif.org/species/164301279: Eupholidoptera chabrieri (Charpentier, 1825) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1690429,Southern Europe,native range,en,"https://www.gbif.org/species/164301277: Meconema meridionale Costa & A., 1860 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1722140,Southern Europe,native range,en,"https://www.gbif.org/species/164301284: Eumodicogryllus bordigalensis (Latreille, 1804) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1722299,Southeastern Asia,native range,en,"https://www.gbif.org/species/164301287: Gryllodes sigillatus (Walker & F., 1869) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1728965,Asia,native range,en,"https://www.gbif.org/species/164301271: Tachycines asynamorus Adelung, 1902 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1932752,Southern Africa,native range,en,"https://www.gbif.org/species/164301156: Cacyreus marshalli Butler, 1898 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/1941864,Southern Europe,native range,en,"https://www.gbif.org/species/164301153: Paysandisia archon (Burmeister, 1880) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2064632,Northern America,native range,en,"https://www.gbif.org/species/301213964: Acanalonia conica (Say, 1830) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2115769,Asia,native range,en,"https://www.gbif.org/species/140562976: Austrominius modestus in Boets P, Lock K, Mertens J, Goethals P, Adriaens T, Groom Q, Brosens D, Desmet P, Reyserhove L, Govaert S (2025). Inventory of alien macroinvertebrates in Flanders, Belgium. Version 1.6. Ghent University. Checklist dataset https://doi.org/10.15468/yxcq07"
https://www.gbif.org/species/2115769,Australia and New Zealand,native range,en,"https://www.gbif.org/species/140562976: Austrominius modestus in Boets P, Lock K, Mertens J, Goethals P, Adriaens T, Groom Q, Brosens D, Desmet P, Reyserhove L, Govaert S (2025). Inventory of alien macroinvertebrates in Flanders, Belgium. Version 1.6. Ghent University. Checklist dataset https://doi.org/10.15468/yxcq07"
https://www.gbif.org/species/2140406,Africa,native range,en,"https://www.gbif.org/species/164301008: Triaeris stenaspis Simon, 1891 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2141241,Northern America,native range,en,"https://www.gbif.org/species/164300981: Callobius nomeus (Chamberlin, 1919) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2142456,Africa,native range,en,"https://www.gbif.org/species/164300993: Uloborus plumipes Lucas, 1846 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2145078,Northern Africa,native range,en,"https://www.gbif.org/species/164300978: Macrothele calpeiana (Walckenaer, 1805) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2145078,Southern Europe,native range,en,"https://www.gbif.org/species/164300978: Macrothele calpeiana (Walckenaer, 1805) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2148040,Central Asia,native range,en,"https://www.gbif.org/species/164300975: Thanatus vulgaris Simon, 1870 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2148040,Eastern Asia,native range,en,"https://www.gbif.org/species/164300975: Thanatus vulgaris Simon, 1870 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2148040,Northern Africa,native range,en,"https://www.gbif.org/species/164300975: Thanatus vulgaris Simon, 1870 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2148040,Northern America,native range,en,"https://www.gbif.org/species/164300975: Thanatus vulgaris Simon, 1870 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2149679,Northern Africa,native range,en,"https://www.gbif.org/species/164301014: Holocnemus pluchei (Scopoli, 1763) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2149679,Southern Europe,native range,en,"https://www.gbif.org/species/164301014: Holocnemus pluchei (Scopoli, 1763) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2149761,Eastern Asia,native range,en,"https://www.gbif.org/species/164301020: Micropholcus fauroti (Simon, 1887) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2149761,Eastern Europe,native range,en,"https://www.gbif.org/species/164301020: Micropholcus fauroti (Simon, 1887) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2149847,Western Asia,native range,en,"https://www.gbif.org/species/164301018: Spermophora senoculata (Dugès, 1836) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2150043,Africa,native range,en,"https://www.gbif.org/species/164301011: Crossopriza lyoni (Blackwall, 1867) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2152793,South America,native range,en,"https://www.gbif.org/species/164301059: Cupiennus getazi Simon, 1891 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2153791,Western Asia,native range,en,"https://www.gbif.org/species/164301064: Chaetopelma olivaceum (C.L. Koch, 1841) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2155557,Africa,native range,en,"https://www.gbif.org/species/164300972: Selenops radiatus Latreille, 1819 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2155557,Eastern Asia,native range,en,"https://www.gbif.org/species/164300972: Selenops radiatus Latreille, 1819 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2155557,Southern Europe,native range,en,"https://www.gbif.org/species/164300972: Selenops radiatus Latreille, 1819 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2157203,Northern Africa,native range,en,"https://www.gbif.org/species/164301084: Steatoda nobilis (Thorell, 1875) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2157928,Australia and New Zealand,native range,en,"https://www.gbif.org/species/164301086: Latrodectus hasselti Thorell, 1870 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2157942,Northern America,native range,en,"https://www.gbif.org/species/164301088: Latrodectus hesperus Chamberlin & Ivie, 1935 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2157944,Africa,native range,en,"https://www.gbif.org/species/164301089: Latrodectus geometricus C.L. Koch, 1841 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2161710,Southern Asia,native range,en,"https://www.gbif.org/species/164301035: Heteropoda venatoria (Linnaeus, 1767) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2162049,Southern Europe,native range,en,"https://www.gbif.org/species/164301032: Olios argelasius (Walckenaer, 1806) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2162464,Southern Europe,native range,en,"https://www.gbif.org/species/164301028: Uroctea durandi (Latreille, 1809) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2162525,Northern Africa,native range,en,"https://www.gbif.org/species/164301025: Oecobius amboseli Shear & Benoit, 1974 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2164194,Africa,native range,en,"https://www.gbif.org/species/164301071: Cheiracanthium furculatum Karsch, 1879 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
https://www.gbif.org/species/2169430,Northern Africa,native range,en,"https://www.gbif.org/species/164301043: Macaroeris nidicolens (Walckenaer, 1802) in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2025). Ad hoc checklist of alien species in Belgium. Version 1.9. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs"
