key,countryCode,occurrenceStatus,eventDate,locationID,establishmentMeans,locality,pathway,degreeOfEstablishment,occurrenceRemarks,source,Invasiveness
141266317,BE,present,1907,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266318,BE,present,1895/1949,ISO_3166-2:BE,introduced,Belgium,,,,,
141266318,BE,present,1895/1949,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266320,BE,present,1811/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266320,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266320,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266320,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266321,BE,present,2005/2017,ISO_3166-2:BE,introduced,Belgium,,,,,
141266321,BE,present,2005/2017,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266322,BE,present,1979/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266322,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266322,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266323,BE,present,1792/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266323,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266323,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266323,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266324,BE,present,1973,ISO_3166-2:BE,introduced,Belgium,,,,,
141266324,BE,present,1973,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266325,BE,present,2006/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266325,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266325,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266326,BE,present,2012/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266326,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266326,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266327,BE,present,1954/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266327,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266327,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266330,BE,present,1999/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266330,BE,present,1999/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266331,BE,present,1880/1896,ISO_3166-2:BE,introduced,Belgium,,,,,
141266331,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266331,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266332,BE,present,1883/1957,ISO_3166-2:BE,introduced,Belgium,,,,,
141266332,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266332,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266332,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266333,BE,present,1850/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266333,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266333,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266333,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266334,BE,present,1932,ISO_3166-2:BE,introduced,Belgium,,,,,
141266334,BE,present,1932,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266336,BE,present,1893,ISO_3166-2:BE,introduced,Belgium,,,,,
141266336,BE,present,1893,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266337,BE,present,1955/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266337,BE,present,1955/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266338,BE,present,2016/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266338,BE,present,2016/2018,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266339,BE,present,1948,ISO_3166-2:BE,introduced,Belgium,,,,,
141266339,BE,present,1948,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266340,BE,present,2009/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266340,BE,present,2009/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266341,BE,present,1955/1983,ISO_3166-2:BE,introduced,Belgium,,,,,
141266341,BE,present,1955/1983,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266342,BE,present,1850/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266342,BE,present,1850/2020,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266343,BE,present,2011/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266343,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266343,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266344,BE,present,1884/1937,ISO_3166-2:BE,introduced,Belgium,,,,,
141266344,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266344,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266345,BE,present,1904/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266345,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266345,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266346,BE,present,1979/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266346,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266346,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266347,BE,present,1836/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266347,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266347,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266347,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266348,BE,present,1828/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266348,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266348,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266348,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266349,BE,present,1884/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266349,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266349,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266349,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266350,BE,present,2007/2010,ISO_3166-2:BE,introduced,Belgium,,,,,
141266350,BE,present,2007/2010,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266351,BE,present,1900,ISO_3166-2:BE,introduced,Belgium,,,,,
141266351,BE,present,1900,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266352,BE,present,1895,ISO_3166-2:BE,introduced,Belgium,,,,,
141266352,BE,present,1895,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266353,BE,present,1854/2016,ISO_3166-2:BE,introduced,Belgium,,,,,
141266353,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266353,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266354,BE,present,1811/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266354,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266354,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266354,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266355,BE,present,2005,ISO_3166-2:BE,introduced,Belgium,,,,,
141266355,BE,present,2005,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266356,BE,present,1877/1953,ISO_3166-2:BE,introduced,Belgium,,,,,
141266356,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266356,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266357,BE,present,1921/1927,ISO_3166-2:BE,introduced,Belgium,,,,,
141266357,BE,present,1921/1927,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266358,BE,present,2012/2016,ISO_3166-2:BE,introduced,Belgium,,,,,
141266358,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266358,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266359,BE,present,1889/1953,ISO_3166-2:BE,introduced,Belgium,,,,,
141266359,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266359,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266360,BE,present,1884/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266360,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266360,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266360,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266361,BE,present,1874/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266361,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266361,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266361,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266362,BE,present,1890,ISO_3166-2:BE,introduced,Belgium,,,,,
141266362,BE,present,1890,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266363,BE,present,1821/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266363,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266363,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266364,BE,present,1906/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266364,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266364,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266365,BE,present,1888/2016,ISO_3166-2:BE,introduced,Belgium,,,,,
141266365,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266365,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266366,BE,present,1924,ISO_3166-2:BE,introduced,Belgium,,,,,
141266366,BE,present,1924,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266367,BE,present,1828,ISO_3166-2:BE,introduced,Belgium,,,,,
141266367,BE,present,1828,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266368,BE,present,1792/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266368,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266368,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266368,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266370,BE,present,1850/2015,ISO_3166-2:BE,introduced,Belgium,,,,,
141266370,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266370,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266370,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266371,BE,present,2004/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266371,BE,present,2004/2018,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266372,BE,present,1850/2015,ISO_3166-2:BE,introduced,Belgium,,,,,
141266372,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266372,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266373,BE,present,1850/2000,ISO_3166-2:BE,introduced,Belgium,,,,,
141266373,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266373,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266373,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266374,BE,present,1955,ISO_3166-2:BE,introduced,Belgium,,,,,
141266374,BE,present,1955,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266375,BE,present,2008/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266375,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266375,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266376,BE,present,1942/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266376,BE,present,1942/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266377,BE,present,1850/2019,ISO_3166-2:BE,introduced,Belgium,,,,,
141266377,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266377,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266379,BE,present,1997,ISO_3166-2:BE,introduced,Belgium,,,,,
141266379,BE,present,1997,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266380,BE,present,2013/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266380,BE,present,2013/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266381,BE,present,2010/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266381,BE,present,2010/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266382,BE,present,1981/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266382,BE,present,1981/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266383,BE,present,1893/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266383,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266383,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266385,BE,present,2016/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266385,BE,present,2016/2018,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266386,BE,present,2001/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266386,BE,present,2001/2018,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266387,BE,present,1961/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266387,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266387,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266388,BE,present,1903/1909,ISO_3166-2:BE,introduced,Belgium,,,,,
141266388,BE,present,1903/1909,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266389,BE,present,2008/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266389,BE,present,2008/2018,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266390,BE,present,1904/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266390,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266390,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266391,BE,present,2011/2017,ISO_3166-2:BE,introduced,Belgium,,,,,
141266391,BE,present,2011/2017,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266392,BE,present,1866/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266392,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266392,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266392,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266393,BE,present,2011/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266393,BE,present,2011/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266394,BE,present,1902/2000,ISO_3166-2:BE,introduced,Belgium,,,,,
141266394,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266394,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266395,BE,present,2010,ISO_3166-2:BE,introduced,Belgium,,,,,
141266395,BE,present,2010,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266396,BE,present,2014/2017,ISO_3166-2:BE,introduced,Belgium,,,,,
141266396,BE,present,2014/2017,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266397,BE,present,1882/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266397,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266397,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266397,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266399,BE,present,1995,ISO_3166-2:BE,introduced,Belgium,,,,,
141266399,BE,present,1995,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266400,BE,present,2011/2012,ISO_3166-2:BE,introduced,Belgium,,,,,
141266400,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266400,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266401,BE,present,2012/2015,ISO_3166-2:BE,introduced,Belgium,,,,,
141266401,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266401,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266402,BE,present,2010/2011,ISO_3166-2:BE,introduced,Belgium,,,,,
141266402,BE,present,2010/2011,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266403,BE,present,1928,ISO_3166-2:BE,introduced,Belgium,,,,,
141266403,BE,present,1928,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266404,BE,present,1943/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266404,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266404,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266405,BE,present,1895/1964,ISO_3166-2:BE,introduced,Belgium,,,,,
141266405,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266405,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266406,BE,present,1856/2016,ISO_3166-2:BE,introduced,Belgium,,,,,
141266406,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266406,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266406,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266407,BE,present,1924/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266407,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266407,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266407,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266408,BE,present,1918/1999,ISO_3166-2:BE,introduced,Belgium,,,,,
141266408,BE,present,1918/1999,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266409,BE,present,1903/2002,ISO_3166-2:BE,introduced,Belgium,,,,,
141266409,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266409,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266410,BE,present,1966/2018,ISO_3166-2:BE,introduced,Belgium,,,,,
141266410,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266410,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266411,BE,present,1857/2017,ISO_3166-2:BE,introduced,Belgium,,,,,
141266411,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266411,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266412,BE,present,1942/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266412,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266412,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266412,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266413,BE,present,1999/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266413,BE,present,1999/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266414,BE,present,2007/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266414,BE,present,2007/2020,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266415,BE,present,2012,ISO_3166-2:BE,introduced,Belgium,,,,,
141266415,BE,present,2012,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266416,BE,present,1940/1949,ISO_3166-2:BE,introduced,Belgium,,,,,
141266416,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266416,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266417,BE,present,1886/1994,ISO_3166-2:BE,introduced,Belgium,,,,,
141266417,BE,present,1886/1994,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266418,BE,present,1953/2014,ISO_3166-2:BE,introduced,Belgium,,,,,
141266418,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266418,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266419,BE,present,2013,ISO_3166-2:BE,introduced,Belgium,,,,,
141266419,BE,present,2013,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266420,BE,present,1891/1954,ISO_3166-2:BE,introduced,Belgium,,,,,
141266420,BE,present,1891/1954,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266421,BE,present,1898/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266421,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266421,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266421,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266422,BE,present,1873/2010,ISO_3166-2:BE,introduced,Belgium,,,,,
141266422,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266422,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266422,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266423,BE,present,1918/2019,ISO_3166-2:BE,introduced,Belgium,,,,,
141266423,BE,present,1918/2019,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266424,BE,present,1900/1992,ISO_3166-2:BE,introduced,Belgium,,,,,
141266424,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266424,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266425,BE,present,1954/2017,ISO_3166-2:BE,introduced,Belgium,,,,,
141266425,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266425,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266426,BE,present,1954/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266426,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266426,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266426,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266427,BE,present,1915,ISO_3166-2:BE,introduced,Belgium,,,,,
141266427,BE,present,1915,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266428,BE,present,1882/2015,ISO_3166-2:BE,introduced,Belgium,,,,,
141266428,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266428,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266428,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266429,BE,present,2004/2017,ISO_3166-2:BE,introduced,Belgium,,,,,
141266429,BE,present,2004/2017,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266430,BE,present,2008/2009,ISO_3166-2:BE,introduced,Belgium,,,,,
141266430,BE,present,2008/2009,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266431,BE,present,1855/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266431,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266431,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266431,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
141266433,BE,present,1990/2020,ISO_3166-2:BE,introduced,Belgium,,,,,
141266433,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
141266433,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
141266433,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
